temperature,current_cost,best_cost
0.7976279044799526,254,252
0.7968302765754727,256,252
0.7960334462988972,256,252
0.7952374128525983,256,252
0.7944421754397457,256,252
0.7936477332643059,256,252
0.7928540855310416,256,252
0.7920612314455105,256,252
0.7912691702140651,256,252
0.790477901043851,256,252
0.7896874231428072,256,252
0.7888977357196644,255,252
0.7881088379839447,255,252
0.7873207291459607,255,252
0.7865334084168147,254,252
0.7857468750083979,254,252
0.7849611281333895,254,252
0.784176167005256,254,252
0.7833919908382508,256,252
0.7826085988474126,256,252
0.7818259902485653,256,252
0.7810441642583167,256,252
0.7802631200940584,256,252
0.7794828569739644,256,252
0.7787033741169904,256,252
0.7779246707428734,256,252
0.7771467460721305,258,252
0.7763695993260584,259,252
0.7755932297267324,257,252
0.7748176364970056,257,252
0.7740428188605086,259,252
0.7732687760416481,259,252
0.7724955072656065,259,252
0.7717230117583408,259,252
0.7709512887465825,261,252
0.7701803374578359,259,252
0.7694101571203781,257,252
0.7686407469632577,259,252
0.7678721062162944,261,252
0.7671042341100781,261,252
0.766337129875968,257,252
0.7655707927460921,259,252
0.764805221953346,259,252
0.7640404167313927,259,252
0.7632763763146613,259,252
0.7625130999383466,259,252
0.7617505868384082,255,252
0.7609888362515699,255,252
0.7602278474153183,255,252
0.759467619567903,254,252
0.7587081519483351,253,252
0.7579494437963867,253,252
0.7571914943525904,253,252
0.7564343028582378,253,252
0.7556778685553796,255,252
0.7549221906868242,254,250
0.7541672684961374,250,250
0.7534131012276413,251,249
0.7526596881264136,249,249
0.7519070284382872,249,249
0.7511551214098489,249,249
0.750403966288439,251,249
0.7496535623221505,251,249
0.7489039087598284,251,249
0.7481550048510686,251,249
0.7474068498462175,251,249
0.7466594429963713,251,249
0.745912783553375,249,249
0.7451668707698216,249,249
0.7444217038990517,249,249
0.7436772821951526,249,249
0.7429336049129575,249,249
0.7421906713080445,249,245
0.7414484806367364,245,245
0.7407070321560997,245,245
0.7399663251239436,245,245
0.7392263587988196,247,245
0.7384871324400207,247,245
0.7377486453075807,247,245
0.737010896662273,249,245
0.7362738857656108,249,245
0.7355376118798452,249,245
0.7348020742679654,249,245
0.7340672721936974,249,245
0.7333332049215037,249,245
0.7325998717165821,249,245
0.7318672718448656,249,245
0.7311354045730207,249,245
0.7304042691684477,249,245
0.7296738648992792,249,245
0.7289441910343799,249,245
0.7282152468433455,251,245
0.7274870315965022,249,245
0.7267595445649057,251,245
0.7260327850203407,251,245
0.7253067522353204,251,245
0.724581445483085,252,245
0.723856864037602,250,245
0.7231330071735643,250,245
0.7224098741663908,250,245
0.7216874642922244,248,245
0.7209657768279322,248,245
0.7202448110511043,248,245
0.7195245662400531,248,245
0.7188050416738131,248,244
0.7180862366321393,244,244
0.7173681503955072,244,244
0.7166507822451117,244,241
0.7159341314628666,241,241
0.7152181973314037,241,241
0.7145029791340722,243,241
0.7137884761549381,245,241
0.7130746876787832,245,241
0.7123616129911045,247,241
0.7116492513781133,245,241
0.7109376021267352,246,241
0.7102266645246085,246,241
0.7095164378600839,246,241
0.7088069214222238,246,241
0.7080981145008015,242,241
0.7073900163863007,242,241
0.7066826263699144,242,241
0.7059759437435444,244,241
0.7052699677998009,244,241
0.704564697832001,244,241
0.7038601331341691,244,241
0.7031562730010349,244,241
0.7024531167280339,244,241
0.7017506636113059,244,241
0.7010489129476946,244,241
0.7003478640347469,243,241
0.6996475161707122,243,241
0.6989478686545415,243,241
0.698248920785887,243,241
0.6975506718651011,245,241
0.6968531211932361,245,241
0.6961562680720428,243,241
0.6954601118039707,243,241
0.6947646516921667,243,241
0.6940698870404746,243,241
0.6933758171534341,243,241
0.6926824413362807,249,241
0.6919897588949444,249,241
0.6912977691360495,249,241
0.6906064713669134,249,241
0.6899158648955466,249,241
0.689225949030651,249,241
0.6885367230816204,249,241
0.6878481863585387,251,241
0.6871603381721801,247,241
0.686473177834008,247,241
0.685786704656174,243,241
0.6851009179515178,243,241
0.6844158170335664,243,241
0.6837314012165328,243,241
0.6830476698153162,241,241
0.6823646221455009,241,239
0.6816822575233553,239,239
0.6810005752658319,241,239
0.680319574690566,241,239
0.6796392551158754,241,239
0.6789596158607596,243,239
0.6782806562448989,245,239
0.677602375588654,245,239
0.6769247732130653,245,239
0.6762478484398523,247,239
0.6755716005914124,245,239
0.674896028990821,245,239
0.6742211329618302,245,239
0.6735469118288684,245,239
0.6728733649170395,243,239
0.6722004915521225,243,239
0.6715282910605703,243,239
0.6708567627695098,245,239
0.6701859060067403,245,239
0.6695157201007336,245,239
0.6688462043806328,245,239
0.6681773581762521,245,239
0.6675091808180759,245,239
0.6668416716372578,245,239
0.6661748299656206,245,239
0.6655086551356549,245,239
0.6648431464805192,247,239
0.6641783033340387,247,239
0.6635141250307047,247,239
0.662850610905674,245,239
0.6621877602947683,245,239
0.6615255725344735,245,239
0.660864046961939,245,239
0.660203182914977,245,239
0.6595429797320621,245,239
0.6588834367523301,245,239
0.6582245533155777,247,239
0.6575663287622622,247,239
0.6569087624334999,245,239
0.6562518536710664,245,239
0.6555956018173954,245,239
0.654940006215578,246,239
0.6542850662093624,246,239
0.6536307811431531,246,239
0.65297715036201,244,239
0.6523241732116479,244,239
0.6516718490384363,240,239
0.6510201771893979,240,238
0.6503691570122084,238,238
0.6497187878551962,238,238
0.649069069067341,238,238
0.6484199999982736,238,238
0.6477715799982753,238,238
0.647123808418277,238,238
0.6464766846098587,238,236
0.6458302079252489,236,236
0.6451843777173236,236,236
0.6445391933396063,236,236
0.6438946541462667,236,236
0.6432507594921204,236,236
0.6426075087326283,236,236
0.6419649012238956,236,236
0.6413229363226717,236,236
0.640681613386349,236,236
0.6400409317729626,236,236
0.6394008908411897,238,236
0.6387614899503485,238,234
0.6381227284603982,234,234
0.6374846057319378,234,234
0.6368471211262058,234,232
0.6362102740050796,232,232
0.6355740637310745,232,232
0.6349384896673435,232,232
0.6343035511776761,234,232
0.6336692476264985,234,232
0.6330355783788719,234,232
0.632402542800493,234,232
0.6317701402576925,234,232
0.6311383701174348,234,232
0.6305072317473174,232,232
0.6298767245155701,232,232
0.6292468477910546,232,230
0.6286176009432635,230,230
0.6279889833423202,230,230
0.6273609943589779,230,230
0.6267336333646188,230,230
0.6261068997312542,230,230
0.6254807928315229,230,230
0.6248553120386914,230,230
0.6242304567266527,230,230
0.623606226269926,230,230
0.6229826200436561,230,230
0.6223596374236124,230,230
0.6217372777861888,230,230
0.6211155405084027,230,230
0.6204944249678943,230,230
0.6198739305429264,230,228
0.6192540566123834,228,228
0.6186348025557711,228,228
0.6180161677532153,228,228
0.6173981515854621,228,228
0.6167807534338766,228,228
0.6161639726804428,228,228
0.6155478087077623,228,228
0.6149322608990545,231,228
0.6143173286381555,231,228
0.6137030113095173,232,228
0.6130893082982078,234,228
0.6124762189899097,232,228
0.6118637427709198,230,228
0.6112518790281489,230,228
0.6106406271491208,230,228
0.6100299865219717,230,228
0.6094199565354498,230,228
0.6088105365789144,230,228
0.6082017260423355,230,228
0.6075935243162931,230,228
0.6069859307919768,232,228
0.6063789448611848,232,228
0.6057725659163237,232,228
