temperature,current_cost,best_cost
0.20662606957299526,5045,5031
0.2045598088772653,5031,5027
0.20251421078849263,5027,5002
0.2004890686806077,5002,4999
0.19848417799380164,4999,4995
0.19649933621386362,4995,4991
0.19453434285172497,4991,4989
0.19258899942320773,4989,4989
0.19066310942897566,4989,4983
0.1887564783346859,4983,4975
0.18686891355133903,4975,4969
0.18500022441582564,4969,4963
0.18315022217166738,4963,4961
0.1813187199499507,4961,4957
0.17950553275045117,4957,4957
0.17771047742294666,4957,4953
0.1759333726487172,4953,4949
0.17417403892223002,4949,4947
0.1724322985330077,4947,4947
0.17070797554767764,4947,4947
0.16900089579220087,4947,4947
0.16731088683427886,4947,4947
0.16563777796593607,4947,4933
0.16398140018627672,4933,4931
0.16234158618441394,4931,4927
0.1607181703225698,4927,4927
0.15911098861934408,4927,4919
0.15751987873315065,4919,4917
0.15594467994581915,4917,4917
0.15438523314636096,4917,4915
0.15284138081489734,4915,4915
0.15131296700674837,4915,4915
0.1497998373366809,4915,4911
0.1483018389633141,4911,4905
0.14681882057368095,4905,4901
0.14535063236794415,4901,4897
0.14389712604426472,4897,4893
0.14245815478382207,4893,4889
0.14103357323598384,4889,4881
0.139623237503624,4881,4873
0.13822700512858774,4873,4873
0.13684473507730185,4873,4867
0.13547628772652884,4867,4867
0.13412152484926354,4867,4859
0.1327803096007709,4859,4859
0.13145250650476317,4859,4859
0.13013798143971553,4859,4859
0.12883660162531838,4859,4859
0.1275482356090652,4859,4857
0.12627275325297455,4857,4857
0.1250100257204448,4857,4853
0.12375992546324036,4853,4853
0.12252232620860795,4853,4853
0.12129710294652186,4853,4849
0.12008413191705665,4849,4849
0.11888329059788608,4849,4845
0.11769445769190721,4845,4839
0.11651751311498815,4839,4835
0.11535233798383826,4835,4833
0.11419881460399987,4833,4833
0.11305682645795988,4833,4829
0.11192625819338027,4829,4827
0.11080699561144647,4827,4823
0.109698925655332,4823,4819
0.10860193639877867,4819,4815
0.10751591703479088,4815,4815
0.10644075786444297,4815,4811
0.10537635028579855,4811,4809
0.10432258678294055,4809,4808
0.10327936091511115,4808,4808
0.10224656730596005,4808,4808
0.10122410163290044,4808,4802
0.10021186061657143,4802,4802
0.09920974201040572,4802,4798
0.09821764459030166,4798,4798
0.09723546814439864,4798,4798
0.09626311346295464,4798,4796
0.0953004823283251,4796,4780
0.09434747750504184,4780,4774
0.09340400272999143,4774,4770
0.09246996270269152,4770,4770
0.0915452630756646,4770,4770
0.09062981044490795,4770,4766
0.08972351234045887,4766,4760
0.08882627721705429,4760,4750
0.08793801444488374,4750,4749
0.0870586343004349,4749,4747
0.08618804795743054,4747,4743
0.08532616747785624,4743,4741
0.08447290580307767,4741,4739
0.0836281767450469,4739,4733
0.08279189497759643,4733,4731
0.08196397602782046,4731,4731
0.08114433626754226,4731,4723
0.08033289290486684,4723,4723
0.07952956397581817,4723,4719
0.07873426833606,4719,4719
0.0779469256526994,4719,4717
0.0771674563961724,4717,4717
0.07639578183221067,4717,4717
0.07563182401388856,4717,4709
0.07487550577374967,4709,4707
0.07412675071601217,4707,4707
0.07338548320885205,4707,4705
0.07265162837676353,4705,4701
0.0719251120929959,4701,4699
0.07120586097206594,4699,4691
0.07049380236234527,4691,4689
0.06978886433872182,4689,4689
0.06909097569533461,4689,4689
0.06840006593838126,4689,4689
0.06771606527899744,4689,4689
0.06703890462620747,4689,4683
0.0663685155799454,4683,4683
0.06570483042414595,4683,4679
0.06504778211990449,4679,4677
0.06439730429870544,4677,4671
0.06375333125571839,4671,4671
0.0631157979431612,4671,4671
0.06248463996372959,4671,4667
0.0618597935640923,4667,4657
0.06124119562845137,4657,4657
0.060628783672166855,4657,4654
0.06002249583544519,4654,4654
0.05942227087709073,4654,4648
0.058828048168319824,4648,4643
0.05823976768663663,4643,4641
0.05765737000977026,4641,4637
0.057080796309672555,4637,4633
0.05650998834657583,4633,4629
0.05594488846311007,4629,4625
0.05538543957847897,4625,4621
0.054831585182694174,4621,4615
0.05428326933086723,4615,4615
0.05374043663755856,4615,4613
0.05320303227118297,4613,4611
0.05267100194847114,4611,4609
0.052144291928986425,4609,4607
0.05162284900969656,4607,4605
0.0511066205195996,4605,4605
0.0505955543144036,4605,4605
0.05008959877125956,4605,4601
0.04958870278354697,4601,4601
0.0490928157557115,4601,4597
0.048601887598154384,4597,4597
0.04811586872217284,4597,4595
0.047634710034951115,4595,4593
0.04715836293460161,4593,4591
0.04668677930525559,4591,4587
0.04621991151220303,4587,4586
0.045757712397081,4586,4582
0.045300135273110186,4582,4580
0.04484713392037908,4580,4578
0.044398662581175294,4578,4578
0.043954675955363544,4578,4572
